id,popularity,budget,revenue,original_title,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
14542,0.310895,0,0,Jeff Dunham: Arguing with Myself,Comedy,2006-04-11,18,6.4,2006,0.0,0.0
9950,0.35186999999999996,0,0,Find Me Guilty,Drama|Action|Comedy|Crime,2006-03-16,61,6.3,2006,0.0,0.0
9841,0.350497,0,0,Rest Stop,Horror|Thriller,2006-10-07,28,5.0,2006,0.0,0.0
24180,0.345569,0,0,NapolÃ©on (et moi),Comedy|War|History,2006-10-13,11,4.9,2006,0.0,0.0
8436,0.34202,0,0,La tourneuse de pages,Drama|Music,2006-08-09,18,6.5,2006,0.0,0.0
5393,0.340571,0,0,Happily N'Ever After,Fantasy|Animation|Comedy|Science Fiction|Family,2006-09-14,55,4.4,2006,0.0,0.0
14474,0.339084,5000000,0,The Oh in Ohio,Comedy|Drama|Romance,2006-03-30,14,5.6,2006,5408345.79145786,0.0
9761,0.338476,150000,0,Elephants Dream,Animation|Science Fiction,2006-03-24,14,6.0,2006,162250.373743735,0.0
10053,0.33726799999999996,15000000,66966987,When a Stranger Calls,Horror|Thriller,2006-02-03,123,5.4,2006,16225037.3743735,72436124.4616127
9672,0.33058200000000004,13000000,1151330,Infamous,Drama,2006-11-16,24,5.5,2006,14061699.057790399,1245358.15201583
12795,0.32548499999999997,500000,745327,Another Gay Movie,Comedy|Romance,2006-04-28,28,5.1,2006,540834.579145786,806197.228741983
14219,0.323679,0,0,Skinwalkers,Fantasy|Action|Horror,2006-03-20,32,4.6,2006,0.0,0.0
6641,0.44593599999999994,0,0,Love and Other Disasters,Comedy|Romance,2006-09-09,54,5.7,2006,0.0,0.0
14194,0.32090799999999997,11000000,46396427,Dhoom 2,Drama|Action|Thriller|Crime,2006-11-24,43,6.5,2006,11898360.741207302,50185584.1408264
9656,0.312729,9000000,21510851,Black Christmas,Horror|Thriller,2006-12-25,44,5.3,2006,9735022.42462415,23267624.095305398
5172,0.312609,13000000,11130889,The Astronaut Farmer,Adventure|Comedy|Drama|Science Fiction,2006-10-15,49,6.2,2006,14061699.057790399,12039939.3356669
10886,0.31006300000000003,8000000,0,La Sconosciuta,Drama|Mystery,2006-10-09,21,7.5,2006,8653353.26633258,0.0
8324,0.309824,0,0,Fast Food Nation,Comedy|Drama|Thriller,2006-05-16,51,5.7,2006,0.0,0.0
14453,0.308248,0,0,Slipp Jimmy Fri,Animation|Comedy|Foreign,2006-04-21,11,4.9,2006,0.0,0.0
37924,0.30746,0,0,Sweeney Todd,Drama|Horror|Thriller|Music,2006-01-03,18,6.4,2006,0.0,0.0
10288,0.30727899999999997,8000000,426224,Fido,Romance|Comedy|Drama|Horror,2006-09-07,61,6.7,2006,8653353.26633258,461033.35532366706
10790,0.23103,0,0,The Abandoned,Horror|Thriller,2006-09-11,18,5.2,2006,0.0,0.0
13960,0.30357399999999896,20000000,21170563,ATL,Drama,2006-03-31,14,5.3,2006,21633383.1658314,22899545.060768697
7859,0.49022899999999997,700000,0,Half Nelson,Drama,2006-08-11,117,6.2,2006,757168.4108041009,0.0
12526,0.300525,4000000,8059140,Bug,Horror|Thriller,2006-05-19,61,5.6,2006,4326676.63316629,8717323.18035394
9650,0.298379,0,0,Hard Luck,Crime|Drama|Thriller,2006-08-22,12,5.3,2006,0.0,0.0
9697,0.298124,75000000,42285169,Lady in the Water,Drama|Thriller|Fantasy|Mystery,2006-07-21,187,5.2,2006,81125186.87186791,45738563.1604469
18147,0.29743400000000003,26000000,0,Unaccompanied Minors,Comedy|Family,2006-12-08,33,5.3,2006,28123398.115580797,0.0
13689,0.294825,0,0,Peaceful Warrior,Drama|Romance,2006-03-30,35,7.3,2006,0.0,0.0
10961,0.29323899999999997,0,69136,Behind the Mask: The Rise of Leslie Vernon,Comedy|Horror|Thriller,2006-01-01,41,6.6,2006,0.0,74782.2789276461
19344,0.292225,900000,0,Loving Annabelle,Drama|Romance,2006-03-08,27,6.6,2006,973502.242462415,0.0
24624,0.288752,15000000,0,The Detonator,Action|Thriller,2006-04-25,20,4.4,2006,16225037.3743735,0.0
10118,0.287483,0,11449638,Material Girls,Comedy|Drama|Romance,2006-08-18,83,4.8,2006,0.0,12384720.2982032
14823,0.224856,0,0,London to Brighton,Action|Crime|Drama|Foreign|Thriller,2006-12-01,12,6.0,2006,0.0,0.0
9766,0.282881,30000000,41480851,Gridiron Gang,Action|Adventure|Crime|Drama,2006-09-15,123,6.5,2006,32450074.7487471,44868557.186388105
9786,0.28091,0,0,Art School Confidential,Comedy|Drama,2006-11-10,31,6.3,2006,0.0,0.0
3603,0.440741,0,4946225,Black Sheep,Horror|Comedy,2006-09-09,88,5.5,2006,0.0,5350179.03247073
10085,0.276246,0,0,Unrest,Horror,2006-10-22,21,5.2,2006,0.0,0.0
2168,0.27621999999999997,850000,0,2:37,Drama,2006-05-26,29,7.2,2006,919418.7845478359,0.0
13198,0.27574499999999996,0,0,Wristcutters: A Love Story,Comedy|Drama|Fantasy|Romance,2006-01-24,73,6.4,2006,0.0,0.0
18858,0.462229,0,0,Irresistible,Drama|Mystery|Thriller,2006-04-18,16,5.6,2006,0.0,0.0
11404,0.275554,0,0,Driving Lessons,Comedy|Drama|Foreign,2006-04-30,22,6.3,2006,0.0,0.0
15077,0.27504,0,0,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,Drama|Crime,2006-04-27,16,7.0,2006,0.0,0.0
10094,0.27403,0,0,Gone,Crime|Drama|Horror|Mystery|Thriller,2006-10-26,14,5.1,2006,0.0,0.0
1967,0.22724299999999997,0,0,Ask the Dust,Drama|Romance,2006-02-02,23,5.2,2006,0.0,0.0
32740,0.272059,0,0,Krrish,Action|Science Fiction,2006-06-23,27,5.6,2006,0.0,0.0
17287,0.15219100000000002,0,0,Poultrygeist: Night of the Chicken Dead,Comedy|Horror,2006-12-26,13,5.1,2006,0.0,0.0
18870,0.17116800000000001,7000000,0,Minotaur,Horror|Adventure|Fantasy,2006-03-11,15,3.4,2006,7571684.10804101,0.0
18925,0.206454,100000,10178331,Facing the Giants,Drama,2006-09-29,41,6.8,2006,108166.91582915699,11009586.725583
21427,0.269354,0,29326868,La Doublure,Comedy,2006-03-29,75,6.1,2006,0.0,31721968.624888
13171,0.268801,0,3091922,The Ex,Comedy|Romance,2006-12-01,31,5.0,2006,0.0,3344436.66724319
24801,0.267231,0,0,Cow Belles,TV Movie|Comedy|Family|Romance,2006-03-24,36,5.1,2006,0.0,0.0
38163,0.267119,0,0,Bernard and Doris,Comedy|Drama,2006-09-01,10,6.2,2006,0.0,0.0
10007,0.266131,8000000,0,See No Evil,Horror|Thriller,2006-05-19,67,4.7,2006,8653353.26633258,0.0
11910,0.260556,9364800,0,Hogfather,Drama|Fantasy,2006-12-18,18,6.9,2006,10129615.3335689,0.0
36239,0.265613,100000,0,Slaughtered Vomit Dolls,Horror,2006-01-01,15,3.0,2006,108166.91582915699,0.0
134777,0.265388,0,0,The Lost Room,Action|Fantasy|Mystery,2006-12-09,28,7.2,2006,0.0,0.0
1919,0.265007,0,0,Away from Her,Drama|Romance,2006-09-11,24,6.6,2006,0.0,0.0
11705,0.263646,0,1128345,Red Road,Drama|Thriller,2006-05-20,19,6.1,2006,0.0,1220495.9864125
8618,0.326984,4000000,13401952,The History Boys,Comedy|Drama,2006-10-02,27,5.6,2006,4326676.63316629,14496478.139304
16808,0.26324200000000003,0,0,PokÃ©mon Ranger and the Temple of the Sea,Animation|Family|Foreign,2006-07-15,10,5.7,2006,0.0,0.0
14055,0.257326,0,210128,Starter for 10,Drama|Comedy|Romance,2006-09-13,60,6.7,2006,0.0,227288.97689349102
26594,0.257275,0,0,The Secret,Documentary,2006-03-26,31,5.4,2006,0.0,0.0
16727,0.254596,12000000,20138836,The Namesake,Drama,2006-09-02,23,7.0,2006,12980029.8994988,21783557.785092
31933,0.25265,0,0,The Land Before Time XII: The Great Day of the Flyers,Animation|Family|Science Fiction,2006-02-27,11,6.5,2006,0.0,0.0
1781,0.251388,1000000,46243000,An Inconvenient Truth,Documentary,2006-01-24,130,6.5,2006,1081669.15829157,50019626.8868772
9809,0.24994899999999998,4000000,4630045,Let's Go to Prison,Comedy|Crime,2006-11-17,36,5.4,2006,4326676.63316629,5008176.8780021
10958,0.34116799999999997,0,0,Flight 93,Drama,2006-01-30,19,6.2,2006,0.0,0.0
1730,0.247029,0,849055,Inland Empire,Horror|Drama|Mystery|Thriller,2006-09-06,88,6.8,2006,0.0,918396.6071932509
11494,0.24669000000000002,0,0,Wilderness,Horror|Action|Thriller,2006-08-11,21,6.1,2006,0.0,0.0
9773,0.245865,0,0,Alien Autopsy,Comedy|Science Fiction,2006-04-07,23,5.5,2006,0.0,0.0
26655,0.241377,5000000,0,Like Mike 2: Streetball,Comedy|Drama|Family,2006-06-06,10,3.8,2006,5408345.79145786,0.0
14930,0.23813099999999998,0,0,Relative Strangers,Comedy,2006-05-01,11,5.4,2006,0.0,0.0
13754,0.238102,0,0,Tekkon kinkurÃ®to,Action|Adventure|Animation,2006-12-11,43,7.5,2006,0.0,0.0
14761,0.237683,0,163000,Cocaine Cowboys,Action|Documentary,2006-04-26,26,7.1,2006,0.0,176312.07280152602
34204,0.235116,0,0,Return to Halloweentown,Adventure|Comedy|Family|Fantasy|TV Movie,2006-01-01,36,5.2,2006,0.0,0.0
13002,0.234789,0,0,Barbie in the 12 Dancing Princesses,Animation|Family,2006-09-19,60,6.8,2006,0.0,0.0
9834,0.232213,0,0,The Net 2.0,Action|Drama|Thriller,2006-02-15,12,5.0,2006,0.0,0.0
11798,0.225633,2380000,8176544,This Is England,Drama|Crime,2006-09-12,187,7.1,2006,2574372.59673394,8844315.46621401
21141,0.222458,0,0,Simon Says,Horror|Thriller,2006-01-01,12,5.7,2006,0.0,0.0
14938,0.22004899999999997,0,0,The Alibi,Romance|Comedy|Drama,2006-01-12,16,5.3,2006,0.0,0.0
14872,0.21872199999999997,3000000,0,The Cutting Edge: Going for the Gold,Comedy|Drama|Romance,2006-02-07,12,5.8,2006,3245007.47487471,0.0
7861,0.21820100000000003,0,0,Outsourced,Comedy|Drama|Romance,2006-09-12,27,6.1,2006,0.0,0.0
15495,0.21735,0,0,The Hamiltons,Drama|Horror|Thriller,2006-11-19,31,4.9,2006,0.0,0.0
9842,0.5339659999999989,20000000,17807569,School for Scoundrels,Comedy|Drama|Romance,2006-09-29,53,5.5,2006,21633383.1658314,19261898.171449102
8194,0.210808,0,516139,A Guide To Recognizing Your Saints,Crime|Drama,2006-09-29,55,6.7,2006,0.0,558291.637691454
13275,0.209369,26000000,17496992,Annapolis,Drama,2006-01-27,56,5.8,2006,28123398.115580797,18925956.6092743
10049,0.20921599999999999,0,0,Attack Force,Action|Thriller,2006-12-05,14,6.3,2006,0.0,0.0
2016,0.20754,14500000,22963701,IndigÃ¨nes,Drama|History|War,2006-05-25,52,6.7,2006,15684202.795227801,24839127.1319293
13162,0.207312,0,834457,Blind Dating,Comedy,2006-07-28,26,6.3,2006,0.0,902606.4008205109
13529,0.23985399999999998,0,0,Daft Punk's Electroma,Science Fiction,2006-03-24,15,6.7,2006,0.0,0.0
31047,0.22354200000000002,0,0,Jesse Stone: Night Passage,Drama|Thriller|Crime,2006-01-15,13,6.3,2006,0.0,0.0
13728,0.201755,0,0,EnfermÃ©s dehors,Comedy,2006-04-05,20,5.9,2006,0.0,0.0
13364,0.200935,0,201275,Deliver Us from Evil,Crime|Documentary,2006-06-24,26,7.2,2006,0.0,217712.95983513602
6948,0.200709,0,0,The Woods,Mystery|Horror|Thriller,2006-09-25,20,5.3,2006,0.0,0.0
14012,0.200545,15000000,21000000,Flicka,Drama|Family,2006-10-20,37,6.1,2006,16225037.3743735,22715052.324123003
17,0.546134,0,0,The Dark,Horror|Thriller|Mystery,2006-01-26,31,5.2,2006,0.0,0.0
14518,0.194447,2300000,0,Peter & the Wolf,Animation|Family|Music,2006-09-23,11,6.7,2006,2487839.06407061,0.0
10069,0.189838,9000000,27105095,Stay Alive,Horror|Thriller,2006-03-24,83,5.3,2006,9735022.42462415,29318745.294063102
16276,0.188658,0,0,Les Brigades du Tigre,Action|Adventure|Crime,2006-04-14,13,5.8,2006,0.0,0.0
10093,0.188603,15000000,11992014,The Return,Drama|Thriller,2006-11-10,20,5.2,2006,16225037.3743735,12971391.689600699
10854,0.187887,0,0,Wicked Little Things,Drama|Horror,2006-01-01,26,4.5,2006,0.0,0.0
14064,0.187319,2000000,300000,Ten Canoes,Adventure|Comedy|Drama,2006-06-29,12,5.9,2006,2163338.31658314,324500.74748747103
9526,0.178655,0,0,A Prairie Home Companion,Drama|Comedy|Music,2006-06-09,38,6.2,2006,0.0,0.0
19955,0.177457,0,0,PrÃªte-moi ta main,Comedy|Romance,2006-11-01,56,6.6,2006,0.0,0.0
27614,0.100944,0,0,Poltergay,Comedy,2006-10-25,10,4.2,2006,0.0,0.0
18437,0.170775,0,0,The Darwin Awards,Comedy|Romance|Adventure,2006-07-05,25,5.0,2006,0.0,0.0
50787,0.16958299999999898,0,0,Going to Pieces: The Rise and Fall of the Slasher Film,Documentary|Horror,2006-10-13,12,6.8,2006,0.0,0.0
7872,0.066302,0,0,The Road to Guantanamo,Documentary|Drama,2006-03-09,13,6.3,2006,0.0,0.0
57784,0.162111999999999,0,0,Glass House: The Good Mother,Drama|Thriller,2006-10-03,10,7.7,2006,0.0,0.0
36668,0.157586,210000000,234360014,X-Men: The Last Stand,Adventure|Action|Science Fiction|Thriller,2006-05-24,2381,6.2,2006,227150523.24122998,253499999.080581
9924,0.156931,0,0,The Hard Corps,Action|Adventure|Romance|Thriller,2006-08-15,21,4.7,2006,0.0,0.0
43617,0.155311999999999,0,0,Madame Irma,Comedy,2006-12-06,17,5.7,2006,0.0,0.0
13551,0.155301,0,0,The Dead Girl,Crime|Drama|Mystery|Thriller,2006-11-07,21,6.5,2006,0.0,0.0
15664,0.1546,0,2043704,Right at Your Door,Drama|Thriller,2006-01-23,22,5.2,2006,0.0,2210611.58547712
15590,0.150038,0,0,The Prince & Me 2: The Royal Wedding,Family|Comedy|Romance,2006-02-21,49,4.8,2006,0.0,0.0
13650,0.14645,0,0,Delirious,Comedy|Drama|Romance,2006-09-26,10,6.1,2006,0.0,0.0
13508,0.145707,1000000,1678874,Who Killed the Electric Car?,Documentary,2006-01-23,25,6.6,2006,1081669.15829157,1815986.2264576
9727,0.47151000000000004,5000000,0,End Game,Action|Mystery|Thriller,2006-03-22,11,4.8,2006,5408345.79145786,0.0
12555,0.154077,0,0,Obsluhoval jsem anglickÃ©ho krÃ¡le,Comedy|Drama|Foreign,2006-12-19,12,6.8,2006,0.0,0.0
20683,0.139485,0,0,Peiru Kokun,Animation|Science Fiction,2006-01-18,12,6.8,2006,0.0,0.0
192040,0.137913,0,0,Planet Earth,Documentary,2006-12-10,65,7.6,2006,0.0,0.0
9847,0.136505,0,0,The Tripper,Horror,2006-04-20,12,4.7,2006,0.0,0.0
13751,0.13304100000000002,8000000,18948425,Akeelah and the Bee,Drama,2006-04-28,46,6.6,2006,8653353.26633258,20495926.920700897
9796,0.41246800000000006,10000000,0,Turistas,Horror|Thriller,2006-12-01,86,5.2,2006,10816691.5829157,0.0
17245,0.095413,0,0,Mulberry Street,Horror,2006-05-23,17,4.8,2006,0.0,0.0
15534,0.130307,0,0,Griffin & Phoenix,Comedy|Drama|Romance,2006-09-12,15,6.6,2006,0.0,0.0
19312,0.1294,3500000,0,The Black Hole,Thriller|Science Fiction,2006-06-10,11,2.8,2006,3785842.0540205003,0.0
10177,0.23094,500000,0,Evil Aliens,Comedy|Horror|Science Fiction,2006-03-10,16,5.8,2006,540834.579145786,0.0
12271,0.11867799999999999,7000000,0,Factory Girl,Drama,2006-12-29,53,6.2,2006,7571684.10804101,0.0
8421,0.142518,0,0,"Zidane, un portrait du 21e siÃ¨cle",Documentary|Foreign,2006-05-23,11,5.5,2006,0.0,0.0
14845,0.11510999999999999,0,0,Gray Matters,Comedy|Romance,2006-10-21,13,5.5,2006,0.0,0.0
19323,0.113479,0,0,Superman: Brainiac Attacks,Animation|Action|Family,2006-06-20,10,5.4,2006,0.0,0.0
15314,0.113193,0,0,Mini's First Time,Comedy|Crime|Drama,2006-05-01,12,5.6,2006,0.0,0.0
16237,0.112694,0,0,Teen Titans: Trouble in Tokyo,Action|Adventure|Animation|Family|Science Fiction,2006-09-15,14,6.9,2006,0.0,0.0
7839,0.11130799999999999,0,0,Wedding Daze,Comedy|Romance,2006-09-09,50,5.6,2006,0.0,0.0
15667,0.108669,0,0,The Last Winter,Horror|Thriller,2006-09-11,17,5.9,2006,0.0,0.0
16070,0.10827200000000001,0,302179,This Film Is Not Yet Rated,Documentary,2006-01-26,46,6.9,2006,0.0,326857.704583389
24970,0.21201,0,0,Pink Floyd: Pulse,Music,2006-07-09,23,8.7,2006,0.0,0.0
43960,0.100404,0,0,Drake And Josh Go Hollywood,TV Movie|Family|Comedy|Adventure|Crime,2006-01-01,29,5.7,2006,0.0,0.0
9917,0.0979,0,21353303,Waist Deep,Action|Adventure|Drama|Thriller,2006-06-23,21,6.9,2006,0.0,23097209.282754898
9958,0.096955,5000000,3833507,Trailer Park Boys: The Movie,Action|Comedy,2006-10-06,17,6.3,2006,5408345.79145786,4146586.28999485
19213,0.095207,8300000,0,Pledge This!,Comedy,2006-12-01,16,2.8,2006,8977854.01382005,0.0
21847,0.0948,0,0,10.5: Apocalypse,Drama|Thriller,2006-03-18,17,4.6,2006,0.0,0.0
1776,0.19269,0,0,Jesus Camp,Documentary,2006-09-15,61,6.5,2006,0.0,0.0
18276,0.08987,0,0,Hoot,Drama|Family,2006-05-05,31,5.4,2006,0.0,0.0
37609,0.092151,0,0,The Cheetah Girls 2,Comedy|Drama|Family|Music|TV Movie,2006-07-31,43,5.1,2006,0.0,0.0
30347,0.086284,0,0,Jesse Stone: Death in Paradise,Drama|Thriller|Crime|Mystery,2006-04-30,20,6.5,2006,0.0,0.0
26518,0.0845139999999999,300000,0,Old Joy,Drama,2006-01-01,16,6.4,2006,324500.74748747103,0.0
16083,0.08424,8000000,382267,First Snow,Drama|Thriller,2006-05-05,15,6.6,2006,8653353.26633258,413486.42413264397
12586,0.155835,0,0,Bella,Drama|Romance,2006-09-09,22,6.8,2006,0.0,0.0
1666,0.080478,0,0,The Bridge,Documentary,2006-10-27,33,6.9,2006,0.0,0.0
14799,0.078983,12000000,5542025,For Your Consideration,Comedy|Drama,2006-11-22,18,5.4,2006,12980029.8994988,5994637.51698085
51851,0.05682,0,0,Changement d'adresse,Comedy|Romance,2006-06-21,11,6.0,2006,0.0,0.0
14137,0.077689,0,0,Beer League,Comedy,2006-09-15,12,4.9,2006,0.0,0.0
12713,0.009332,0,0,L'Ivresse du pouvoir,Drama,2006-02-16,11,5.8,2006,0.0,0.0
13771,0.076562,0,0,Venus,Drama|Comedy|Romance,2006-09-02,16,6.0,2006,0.0,0.0
53215,0.0760779999999999,0,0,Kiwi!,Animation|Action,2006-01-01,15,6.7,2006,0.0,0.0
45380,0.075688,0,0,Feng kuang de shi tou,Action|Comedy,2006-01-01,14,6.6,2006,0.0,0.0
13569,0.105452,0,0,Thr3e,Drama|Horror|Thriller,2006-12-01,10,5.4,2006,0.0,0.0
13209,0.072625,2500,0,Offside,Drama|Comedy|Foreign,2006-05-26,12,6.5,2006,2704.17289572893,0.0
13713,0.071872,0,0,Jean-Philippe,Comedy,2006-04-05,26,5.6,2006,0.0,0.0
319314,0.048669,0,0,Imprint,Horror,2006-04-07,14,7.1,2006,0.0,0.0
15501,0.067896,0,0,Dane Cook: Vicious Circle,Comedy,2006-09-04,11,7.1,2006,0.0,0.0
24432,0.062503,0,0,Doogal,Family,2006-02-24,14,3.6,2006,0.0,0.0
4641,0.286076,0,0,Read It and Weep,Comedy|Drama|Family|TV Movie,2006-07-21,22,4.9,2006,0.0,0.0
11650,0.057948,0,0,Five Fingers,Drama|Action|Thriller,2006-05-01,18,6.1,2006,0.0,0.0
14297,0.055722,0,0,Root of All Evil?,Documentary,2006-01-09,13,7.5,2006,0.0,0.0
280770,0.065206,0,0,Jane Eyre,Drama,2006-09-24,14,4.8,2006,0.0,0.0
21461,0.029925,0,0,Lage Raho Munna Bhai,Comedy|Drama|Romance,2006-01-01,21,8.1,2006,0.0,0.0
9695,0.049226,0,0,Karla,Crime|Drama|Thriller,2006-01-20,13,4.3,2006,0.0,0.0
13141,0.047715,0,0,Strangers with Candy,Comedy,2006-07-28,11,5.7,2006,0.0,0.0
13484,0.139931,79000,245000,The Foot Fist Way,Comedy,2006-06-24,19,5.3,2006,85451.8635050342,265008.943781435
1596,0.043164999999999995,0,0,Population 436,Drama|Horror|Mystery|Thriller,2006-09-05,24,5.2,2006,0.0,0.0
15422,0.041671,0,0,Dark Ride,Horror|Thriller,2006-10-20,13,3.6,2006,0.0,0.0
13856,0.040915,1000000,7202,Special,Drama|Fantasy|Science Fiction,2006-01-30,13,6.5,2006,1081669.15829157,7790.1812780159
15543,0.038327999999999994,0,0,Penny Dreadful,Horror|Thriller,2006-11-10,14,4.8,2006,0.0,0.0
11211,0.017824,0,0,Bring It On: All or Nothing,Comedy,2006-08-08,84,5.7,2006,0.0,0.0
13816,0.03626,0,0,Idlewild,Action|Crime|Drama|Music|Thriller,2006-08-25,11,5.5,2006,0.0,0.0
18607,0.032666,0,0,Comme t'y es belle,Comedy,2006-05-10,31,5.7,2006,0.0,0.0
121506,0.073737,0,0,The Protector,Drama|Action|Foreign,2006-10-15,29,7.0,2006,0.0,0.0
31325,0.024471,0,0,Quand j'Ã©tais chanteur,Drama|Romance,2006-09-13,12,5.8,2006,0.0,0.0
10004,0.021863,0,0,Desperation,Drama|Fantasy|Horror|Thriller|Mystery,2006-05-23,25,5.2,2006,0.0,0.0
11345,0.017169,0,0,The Zodiac,Crime|Drama|Thriller,2006-03-17,20,5.6,2006,0.0,0.0
286,0.013578,0,0,Deutschland. Ein SommermÃ¤rchen,Documentary,2006-10-03,10,7.3,2006,0.0,0.0
33753,0.012131999999999999,0,0,Hell,Drama,2006-03-01,13,6.3,2006,0.0,0.0
24115,0.15321700000000002,0,13022756,How to Eat Fried Worms,Comedy|Drama|Family,2006-01-01,11,5.7,2006,0.0,14086313.521156501
20605,0.005412,2700000,0,ì§íŒ¨,Action|Thriller,2006-05-25,20,6.9,2006,2920506.72738724,0.0
15412,0.001115,0,0,Khosla Ka Ghosla!,Comedy,2006-09-22,10,6.8,2006,0.0,0.0
673,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|Family,2004-05-31,3550,7.4,2004,150077901.975579,911786234.1159849
393,4.535598,30000000,152159461,Kill Bill: Vol. 2,Action|Crime|Thriller,2004-04-16,2346,7.5,2004,34633361.994364396,175659789.789346
9801,3.9904879999999996,50000000,40203020,Bridget Jones: The Edge of Reason,Comedy|Romance,2004-11-10,431,6.0,2004,57722269.990607396,46412191.4975558
38,3.863377,20000000,72258126,Eternal Sunshine of the Spotless Mind,Science Fiction|Drama|Romance,2004-03-19,2012,7.8,2004,23088907.9962429,83418061.15974659
11036,3.4256279999999997,29000000,115603229,The Notebook,Romance|Drama,2004-06-25,1929,7.5,2004,33478916.5945523,133457615.92248
9806,3.339406,92000000,631442092,The Incredibles,Action|Adventure|Animation|Family|Science Fiction,2004-11-05,3064,7.2,2004,106208976.782717,728965418.357159
2502,3.196643,75000000,288500217,The Bourne Supremacy,Action|Drama|Thriller,2004-07-23,1966,7.1,2004,86583404.9859111,333057748.360456
652,3.177517,175000000,497409852,Troy,War|Adventure|Drama,2004-05-13,1598,6.8,2004,202027944.967126,574232515.462641
2059,2.906282,100000000,347451894,National Treasure,Adventure|Action|Thriller|Mystery,2004-11-19,1179,6.4,2004,115444539.98121399,401114240.684318
2048,2.791375,120000000,347234916,"I, Robot",Action|Science Fiction,2004-07-15,2339,6.6,2004,138533447.97745702,400863751.430357
1824,2.6686919999999996,75000000,196482882,50 First Dates,Comedy|Romance,2004-02-13,1235,6.5,2004,86583404.9859111,226828759.26673302
10625,2.629934,17000000,129042871,Mean Girls,Comedy,2004-04-30,1357,6.8,2004,19625571.7968065,148972948.804502
7131,2.499507,160000000,300257475,Van Helsing,Horror|Adventure|Action,2004-05-05,918,5.9,2004,184711263.969943,346630860.77296096
1487,2.361367,66000000,99318987,Hellboy,Fantasy|Action|Science Fiction,2004-04-02,1314,6.4,2004,76193396.3876018,114658347.656152
5255,2.241935,165000000,305875730,The Polar Express,Animation|Adventure|Family|Fantasy,2004-11-09,867,6.4,2004,190483490.969004,353116829.412682
809,2.191033,150000000,919838758,Shrek 2,Adventure|Animation|Comedy|Family|Fantasy,2004-05-19,1676,6.5,2004,173166809.971822,1061903622.7420199
1954,2.186534,13000000,96060858,The Butterfly Effect,Science Fiction|Thriller,2004-01-22,1126,7.1,2004,15007790.1975579,110897015.62010801
1577,2.17643,45000000,129394835,Resident Evil: Apocalypse,Horror|Action|Science Fiction,2004-09-10,756,6.1,2004,51950042.9915466,149379272.025202
163,2.175284,110000000,362744280,Ocean's Twelve,Thriller|Crime,2004-12-09,1376,6.4,2004,126988993.97933601,418768465.354169
693,2.0419549999999997,80000000,516642939,Meet the Fockers,Comedy|Romance,2004-12-15,782,6.1,2004,92355631.98497191,596436064.273978
435,2.022895,125000000,544272402,The Day After Tomorrow,Action|Adventure|Science Fiction|Thriller,2004-05-26,1422,6.1,2004,144305674.976518,628332770.733608
2567,1.9112060000000002,116000000,102000000,The Aviator,Drama,2004-12-25,834,6.7,2004,133915666.37820901,117753430.780839
1538,1.8319299999999998,65000000,217764291,Collateral,Drama|Crime|Thriller,2004-08-04,810,6.7,2004,75038950.9877896,251396983.988304
747,1.8235970000000001,4000000,30039392,Shaun of the Dead,Horror|Comedy,2004-04-09,1413,7.4,2004,4617781.59924859,34678837.9075538
36648,1.792138,65000000,128905366,Blade: Trinity,Science Fiction|Action|Horror|Thriller|Adventure,2004-12-08,800,5.7,2004,75038950.9877896,148814206.789801
10304,1.702547,7000000,0,Starship Troopers 2: Hero of the Federation,Adventure|Horror|Action|Science Fiction,2004-04-20,100,3.9,2004,8081117.79868504,0.0
594,1.6824919999999999,60000000,219417255,The Terminal,Comedy|Drama,2004-06-17,1131,7.0,2004,69266723.9887289,253305240.674159
11774,1.665648,140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,Adventure|Fantasy|Comedy|Family,2004-12-16,747,6.5,2004,161622355.9737,241364107.69220802
70,1.648554,30000000,216763646,Million Dollar Baby,Drama,2004-12-14,1355,7.6,2004,34633361.994364396,250241793.971209
8920,1.648211,50000000,200804534,Garfield,Animation|Comedy|Family,2004-06-10,435,5.2,2004,57722269.990607396,231817870.53772202
11430,1.6178569999999999,0,0,The Lion King 1Â½,Animation|Comedy|Family,2004-02-06,374,6.2,2004,0.0,0.0
10555,1.615629,75000000,367275019,Shark Tale,Animation|Action|Comedy|Family,2004-09-20,852,5.8,2004,86583404.9859111,423998956.150469
5137,1.590381,70000000,57958696,Sky Captain and the World of Tomorrow,Mystery|Action|Thriller|Science Fiction|Adventure,2004-09-17,249,5.7,2004,80811177.9868504,66910149.97631071
12242,1.557067,0,0,Mulan II,Animation|Comedy|Family|Action,2004-11-03,253,5.9,2004,0.0,0.0
11836,1.556897,30000000,140161792,The SpongeBob SquarePants Movie,Animation|Comedy|Family,2004-11-14,348,6.6,2004,34633361.994364396,161809136.003827
9711,1.5534290000000002,0,0,Species III,Science Fiction|Action|Horror,2004-11-26,41,4.7,2004,0.0,0.0
1640,1.5397290000000001,6500000,98410061,Crash,Drama,2004-05-28,675,7.1,2004,7503895.09877896,113609042.216682
